x,y,z,annotation
277.69072164948454,348.77319587628864,52.05154639175258,Epithelial
181.40086206896552,351.8146551724138,52.939655172413794,Epithelial
590.5130434782609,347.37391304347824,52.6695652173913,Epithelial
485.9495798319328,345.2857142857143,52.72268907563025,Epithelial
563.4021739130435,346.5652173913044,52.43478260869565,Epithelial
449.9423076923077,343.53846153846155,52.38461538461539,Epithelial
97.31446540880503,344.37106918238993,52.465408805031444,Stomal/Other
572.060975609756,344.0121951219512,52.36585365853659,Epithelial
643.1224489795918,342.234693877551,52.33673469387755,Epithelial
70.24172185430463,343.0662251655629,53.11920529801324,CD8- T cells
600.2264150943396,337.188679245283,52.490566037735846,Epithelial
268.8458149779736,338.4537444933921,52.519823788546255,Epithelial
170.02057613168725,342.30452674897117,52.44855967078189,Epithelial
204.7846153846154,336.3115384615385,52.61538461538461,Epithelial
488.22727272727275,337.59090909090907,53.0,Epithelial
307.87704918032784,333.4672131147541,52.82786885245902,Epithelial
94.14285714285714,335.6302521008403,52.61344537815126,Stomal/Other
554.5742574257425,328.8514851485148,52.51485148514851,Epithelial
238.0763358778626,328.1730279898219,52.92875318066158,Epithelial
266.26404494382024,326.35955056179773,52.752808988764045,Epithelial
24.480225988700564,328.73446327683615,52.4180790960452,CD8- T cells
251.28527607361963,328.77914110429447,51.84969325153374,Epithelial
9.954022988505747,324.5344827586207,52.632183908045974,Stomal/Other
507.05298013245033,324.4701986754967,52.52317880794702,Epithelial
217.83168316831683,323.74917491749176,53.805280528052805,Epithelial
305.9081081081081,322.02162162162165,52.34594594594594,Epithelial
523.5723981900453,322.1787330316742,52.54977375565611,Epithelial
280.07655502392345,321.6507177033493,51.79425837320574,Epithelial
381.1380753138075,321.22594142259413,53.14225941422594,Epithelial
2.423963133640553,323.1520737327189,51.61290322580645,Epithelial
242.25471698113208,319.50943396226415,52.801886792452834,Epithelial
366.77366255144034,319.6090534979424,52.88477366255144,Epithelial
327.3307086614173,316.9133858267717,52.503937007874015,Epithelial
646.3809523809524,319.6496598639456,52.945578231292515,Epithelial
156.73584905660377,319.0943396226415,52.29245283018868,Epithelial
164.42960288808663,321.05415162454875,53.24187725631769,Epithelial
22.083333333333332,316.42424242424244,52.416666666666664,Epithelial
50.82142857142857,315.04285714285714,51.482142857142854,Stomal/Other
620.9879518072289,312.5903614457831,52.66265060240964,Epithelial
13.422222222222222,308.55,52.922222222222224,Epithelial
332.7865168539326,310.07865168539325,52.95505617977528,Epithelial
424.7741935483871,312.23655913978496,52.56989247311828,Stomal/Other
608.9208860759494,309.0759493670886,52.04113924050633,Epithelial
233.1824817518248,304.963503649635,52.08029197080292,Epithelial
464.9032258064516,306.1290322580645,52.403225806451616,Stomal/Other
538.1052631578947,305.87719298245617,52.280701754385966,Epithelial
565.9004149377594,307.2780082987552,52.35269709543569,Epithelial
49.817567567567565,303.9527027027027,52.70945945945946,Epithelial
67.91818181818182,303.8545454545455,52.68181818181818,Stomal/Other
302.07909604519773,300.683615819209,52.655367231638415,Epithelial
396.95604395604397,303.010989010989,52.61538461538461,Stomal/Other
256.1984126984127,298.75396825396825,52.476190476190474,Epithelial
313.5258620689655,300.88793103448273,53.206896551724135,Epithelial
641.0,298.2916666666667,52.489583333333336,Epithelial
28.211111111111112,301.4222222222222,52.45925925925926,Epithelial
428.46031746031747,294.07936507936506,52.57142857142857,Stomal/Other
650.1147540983607,294.327868852459,52.19672131147541,Epithelial
536.3816793893129,293.3206106870229,51.83206106870229,Epithelial
73.94186046511628,293.9767441860465,52.41860465116279,Epithelial
166.9747899159664,295.546218487395,53.08403361344538,Stomal/Other
450.135593220339,290.22033898305085,52.25423728813559,Epithelial
41.6951871657754,292.9946524064171,52.481283422459896,Epithelial
234.45454545454547,287.8787878787879,52.57575757575758,Epithelial
507.1869158878505,289.8411214953271,52.18691588785047,Epithelial
567.9871794871794,288.8333333333333,52.8974358974359,Epithelial
289.23243243243246,290.43243243243245,52.58918918918919,Stomal/Other
2.91025641025641,286.61538461538464,52.57692307692308,Epithelial
492.2098765432099,283.6625514403292,52.62139917695473,Epithelial
610.0853658536586,283.6585365853659,52.542682926829265,Epithelial
574.4098360655738,280.6885245901639,52.459016393442624,Epithelial
42.6390977443609,282.1954887218045,52.42857142857143,Epithelial
176.85,278.6333333333333,52.74166666666667,Epithelial
478.8061224489796,278.5204081632653,52.47959183673469,Epithelial
68.37234042553192,274.2163120567376,52.8758865248227,Epithelial
15.522321428571429,278.2455357142857,51.861607142857146,Epithelial
526.1630434782609,270.39130434782606,52.391304347826086,Epithelial
128.95172413793102,268.57241379310346,52.206896551724135,Epithelial
512.3981481481482,268.3240740740741,52.52777777777778,Epithelial
31.38317757009346,264.0747663551402,52.39252336448598,Epithelial
378.65819209039546,261.64689265536725,51.8954802259887,Epithelial
45.359154929577464,265.0,52.521126760563384,Epithelial
414.44202898550725,258.67391304347825,52.47826086956522,Stomal/Other
540.4629629629629,260.10493827160496,52.39506172839506,Epithelial
518.2941176470588,258.15294117647056,52.50588235294118,Epithelial
91.07552870090635,255.78851963746223,52.755287009063444,Epithelial
72.97321428571429,257.94642857142856,52.767857142857146,Epithelial
100.59600997506234,258.4937655860349,53.067331670822945,Epithelial
257.2244897959184,258.9387755102041,52.44897959183673,Epithelial
314.547263681592,257.3482587064677,52.27860696517413,Epithelial
363.3046875,254.453125,52.265625,Epithelial
12.635220125786164,255.54716981132074,52.15094339622642,Epithelial
209.25416666666666,252.0375,52.641666666666666,Epithelial
17.474193548387095,248.3258064516129,52.84516129032258,Epithelial
78.13953488372093,252.1046511627907,51.83720930232558,Epithelial
544.6607142857143,251.0,52.357142857142854,Epithelial
547.9850746268656,245.6865671641791,52.55223880597015,Epithelial
155.36036036036037,247.72072072072072,52.42342342342342,Epithelial
290.83076923076925,245.08205128205128,52.56923076923077,Epithelial
506.3333333333333,244.33333333333334,53.59574468085106,Epithelial
417.6263736263736,246.23076923076923,52.0989010989011,Stomal/Other
85.03932584269663,241.5,52.337078651685395,Epithelial
473.2317073170732,240.8780487804878,52.792682926829265,Epithelial
102.58823529411765,243.2058823529412,51.96568627450981,Epithelial
149.38511326860842,239.46601941747574,52.433656957928804,Epithelial
279.1066666666667,240.30666666666667,52.013333333333335,Epithelial
433.27464788732397,240.67605633802816,52.436619718309856,Stomal/Other
490.93959731543623,236.74496644295303,52.63758389261745,Epithelial
98.48557692307692,235.45673076923077,52.22596153846154,Epithelial
478.79411764705884,236.23529411764707,52.31372549019608,Epithelial
508.1764705882353,232.87254901960785,52.36274509803921,Epithelial
166.18770226537217,232.84142394822007,52.36893203883495,Epithelial
567.0,232.89473684210526,52.63157894736842,Stomal/Other
272.74468085106383,234.06382978723406,51.611702127659576,Epithelial
159.23478260869564,225.78695652173914,53.02173913043478,Epithelial
638.289592760181,225.73755656108597,52.262443438914026,Epithelial
91.34502923976608,221.7982456140351,52.97076023391813,Epithelial
488.42528735632186,220.72988505747125,52.327586206896555,Epithelial
23.57706093189964,223.27598566308242,53.111111111111114,Epithelial
50.477832512315274,219.92610837438423,52.24630541871921,Epithelial
183.11875,219.278125,52.503125,Stomal/Other
224.55769230769232,222.05769230769232,52.61538461538461,Stomal/Other
37.84132841328413,219.19557195571954,53.26568265682657,Epithelial
67.56410256410257,216.33333333333334,52.41025641025641,Stomal/Other
593.2121212121212,216.0909090909091,52.484848484848484,Stomal/Other
242.89756097560976,217.28780487804877,52.75121951219512,Stomal/Other
370.48936170212767,218.17021276595744,52.297872340425535,Stomal/Other
162.26859504132233,211.8181818181818,52.62809917355372,Epithelial
534.8235294117648,213.72549019607843,52.568627450980394,Epithelial
143.3658536585366,210.47256097560975,52.47560975609756,Epithelial
193.59471365638765,206.72687224669605,52.118942731277535,Stomal/Other
621.478021978022,200.2967032967033,52.357142857142854,Epithelial
369.77131782945736,200.77131782945736,52.36434108527132,Epithelial
56.684615384615384,202.83076923076922,52.13461538461539,Epithelial
162.46153846153845,196.3653846153846,52.25961538461539,Epithelial
141.29268292682926,197.5121951219512,52.97560975609756,Epithelial
543.780487804878,193.70731707317074,52.4390243902439,Epithelial
170.57068062827224,195.717277486911,52.55497382198953,Epithelial
143.7663551401869,190.3177570093458,52.205607476635514,Epithelial
309.9375,191.15625,52.0,Stomal/Other
594.4677419354839,186.41935483870967,52.91129032258065,Epithelial
635.3939393939394,183.64141414141415,53.25757575757576,Stomal/Other
59.64377682403433,187.03862660944205,52.75536480686695,Epithelial
506.62068965517244,185.72413793103448,52.48275862068966,Epithelial
293.74474474474476,175.12312312312312,52.36336336336336,Stomal/Other
237.43303571428572,173.27232142857142,52.535714285714285,Stomal/Other
101.10394265232975,167.69892473118279,52.96774193548387,Epithelial
541.4892086330935,170.98561151079136,52.64748201438849,Epithelial
437.009009009009,165.96696696696696,52.21921921921922,Epithelial
67.82539682539682,169.31746031746033,52.12698412698413,Epithelial
147.3116883116883,162.39826839826839,53.333333333333336,Epithelial
556.7733333333333,164.30666666666667,52.413333333333334,Epithelial
44.63636363636363,160.2,52.25454545454546,Epithelial
267.6235294117647,156.13529411764705,52.688235294117646,Epithelial
282.7766233766234,157.99220779220778,52.994805194805195,Epithelial
306.7512437810945,154.23383084577114,52.95522388059702,Epithelial
169.53846153846155,155.23931623931625,51.72649572649573,Epithelial
405.9568965517241,149.89655172413794,53.077586206896555,Epithelial
37.34905660377358,149.83018867924528,51.87735849056604,Epithelial
96.54867256637168,151.92920353982302,52.39823008849557,Epithelial
20.16470588235294,148.09803921568627,52.28235294117647,Epithelial
169.91331269349845,142.74613003095976,51.086687306501545,Stomal/Other
464.2684210526316,142.67368421052632,51.97894736842105,Epithelial
484.04651162790697,144.11960132890366,52.36212624584718,Epithelial
0.5945945945945946,140.21621621621622,52.75675675675676,Epithelial
107.49321266968326,139.14027149321268,52.2579185520362,Epithelial
380.9016393442623,138.62295081967213,52.39344262295082,Epithelial
423.14233576642334,139.97080291970804,51.832116788321166,Epithelial
498.0422535211268,135.50704225352112,52.33802816901409,Epithelial
48.130208333333336,132.56770833333334,53.177083333333336,Epithelial
621.9567901234568,130.98765432098764,52.117283950617285,CD8- T cells
70.38341968911917,132.9222797927461,51.6839378238342,Epithelial
32.43939393939394,133.0189393939394,52.553030303030305,Epithelial
11.928571428571429,129.20535714285714,52.25,Epithelial
222.08256880733944,130.045871559633,52.68807339449541,Epithelial
283.94,129.544,52.2,Epithelial
460.55102040816325,130.6734693877551,52.91836734693877,Epithelial
177.0441176470588,126.05882352941177,52.279411764705884,Stomal/Other
448.12631578947367,126.6,52.83157894736842,Epithelial
1.0377358490566038,125.86792452830188,52.79245283018868,Epithelial
420.3,128.1625,51.7625,Epithelial
344.9453781512605,122.04201680672269,52.773109243697476,Epithelial
325.75,124.5,52.607142857142854,Epithelial
468.85915492957747,120.3943661971831,52.19718309859155,Epithelial
168.2636815920398,121.22885572139303,53.12935323383085,Stomal/Other
350.3532338308458,122.8955223880597,51.49751243781095,Epithelial
4.104166666666667,121.64583333333333,52.635416666666664,Epithelial
237.80208333333334,121.94791666666667,51.21875,Stomal/Other
307.68148148148146,119.82962962962964,52.34074074074074,Epithelial
420.28169014084506,120.34507042253522,52.352112676056336,Epithelial
366.9672131147541,118.38524590163935,52.131147540983605,Epithelial
146.65333333333334,119.34222222222222,52.51555555555556,Stomal/Other
395.1260053619303,117.53619302949062,52.70509383378016,Epithelial
126.484375,111.55729166666667,52.760416666666664,Stomal/Other
503.8514851485148,106.36633663366337,52.42574257425743,Epithelial
288.2247191011236,107.53932584269663,52.01123595505618,Epithelial
331.6796875,108.2578125,53.09375,Epithelial
195.80645161290323,102.7741935483871,52.215053763440864,Epithelial
152.11784511784512,104.16161616161617,52.61616161616162,Stomal/Other
0.3235294117647059,100.23529411764706,52.588235294117645,Epithelial
22.91044776119403,101.99004975124379,53.5771144278607,Epithelial
192.86896551724138,95.8,52.717241379310344,Epithelial
533.0817941952506,94.97889182058047,52.65435356200528,Epithelial
5.7,98.32941176470588,52.11764705882353,Epithelial
646.4540229885057,96.94827586206897,52.37931034482759,Endothelial cells
51.49242424242424,94.83333333333333,52.39393939393939,Epithelial
360.45205479452056,94.06849315068493,52.397260273972606,Epithelial
486.5421686746988,95.42168674698796,52.566265060240966,Epithelial
420.5081967213115,88.75409836065573,52.50819672131148,Epithelial
393.1195652173913,88.92391304347827,53.03260869565217,Epithelial
320.1658767772512,91.95260663507109,52.18957345971564,Epithelial
434.36296296296297,86.66666666666667,52.785185185185185,Epithelial
112.81481481481481,86.81851851851852,52.2,Stomal/Other
456.4119718309859,80.98591549295774,52.78169014084507,Epithelial
197.33972602739726,82.32328767123288,52.52876712328767,Epithelial
375.70520231213874,78.26011560693641,53.092485549132945,Epithelial
132.04807692307693,80.35576923076923,51.83974358974359,Epithelial
277.7606837606838,68.09401709401709,52.1965811965812,Stomal/Other
285.56,67.11,52.07,Stomal/Other
383.92814371257487,60.634730538922156,52.5748502994012,Epithelial
474.8592233009709,60.800970873786405,53.116504854368934,Epithelial
18.46696035242291,55.3215859030837,52.78854625550661,CD8+ T cells
575.6445993031359,56.33101045296167,52.174216027874564,Epithelial
111.33870967741936,49.0,52.29032258064516,Epithelial
154.92660550458714,53.49082568807339,53.11467889908257,Epithelial
172.89164785553046,52.74943566591422,51.760722347629795,Epithelial
540.8324607329843,48.19371727748691,52.20942408376963,Epithelial
97.68956043956044,51.285714285714285,52.05494505494506,Epithelial
557.6590909090909,46.06818181818182,52.59090909090909,Epithelial
77.03674540682415,45.653543307086615,52.37270341207349,CD8+ T cells
530.5283687943263,38.797872340425535,52.843971631205676,Epithelial
459.05,41.525,52.26875,Epithelial
466.168,41.696,52.928,Epithelial
561.9878787878788,34.375757575757575,52.13333333333333,Epithelial
543.5885167464115,36.19138755980861,52.45454545454545,Epithelial
221.76923076923077,37.72115384615385,52.0,Epithelial
248.91836734693877,37.95918367346939,52.374149659863946,Epithelial
83.38461538461539,28.76923076923077,52.97552447552447,CD8+ T cells
257.8344370860927,34.10596026490066,52.05960264900662,Epithelial
435.6271186440678,24.418079096045197,52.88135593220339,Epithelial
612.1849315068494,15.767123287671232,52.97945205479452,Stomal/Other
640.2171717171717,14.818181818181818,52.41919191919192,Stomal/Other
106.72611464968153,20.719745222929937,52.22292993630573,Epithelial
145.63636363636363,14.570247933884298,52.46280991735537,Epithelial
539.6739130434783,4.391304347826087,52.608695652173914,Epithelial
499.32,12.126666666666667,52.42,Epithelial
598.0178571428571,11.633928571428571,52.55357142857143,Stomal/Other
501.5621301775148,2.1775147928994083,52.094674556213015,Epithelial
488.5061728395062,5.018518518518518,52.641975308641975,Epithelial
137.32432432432432,1.2702702702702702,52.2027027027027,Epithelial
524.2384615384616,1.7461538461538462,52.39230769230769,Epithelial
475.7,485.84166666666664,51.50833333333333,Stomal/Other
618.6208333333333,483.775,52.25833333333333,Epithelial
496.0408163265306,486.1020408163265,52.06122448979592,Stomal/Other
241.1687242798354,482.2551440329218,52.50205761316872,Stomal/Other
530.2962962962963,482.8222222222222,52.148148148148145,Stomal/Other
314.01801801801804,483.94594594594594,52.14414414414414,Stomal/Other
445.6792452830189,480.91509433962267,51.617924528301884,Stomal/Other
326.7608695652174,477.0869565217391,52.072463768115945,CD8+ T cells
588.2018779342723,477.7464788732394,52.23943661971831,Epithelial
5.945378151260504,474.5126050420168,52.075630252100844,Stomal/Other
360.33088235294116,474.6470588235294,51.8235294117647,Stomal/Other
390.0238095238095,471.48809523809524,52.142857142857146,Stomal/Other
608.7666666666667,474.5,52.00833333333333,Epithelial
324.50267379679144,467.24064171122996,52.55614973262032,Stomal/Other
76.06312292358804,466.2857142857143,51.59468438538206,Endothelial cells
457.9751552795031,467.3167701863354,52.33540372670807,Stomal/Other
636.855421686747,463.7831325301205,52.373493975903614,Epithelial
182.4083969465649,461.69465648854964,51.908396946564885,Stomal/Other
581.9032258064516,463.0241935483871,52.20967741935484,Epithelial
350.6617647058824,462.72549019607845,51.700980392156865,Stomal/Other
331.0483870967742,457.11290322580646,51.75806451612903,CD8+ T cells
580.4378378378378,458.1297297297297,52.56216216216216,Epithelial
605.4477611940298,452.4179104477612,51.91044776119403,Epithelial
206.94174757281553,452.29126213592235,51.65533980582524,Stomal/Other
419.67021276595744,449.6914893617021,52.03191489361702,Stomal/Other
311.37714285714287,452.0942857142857,53.12,Stomal/Other
285.4048442906574,452.4048442906574,52.22837370242215,Stomal/Other
60.748971193415635,446.14814814814815,52.008230452674894,Stomal/Other
583.1595744680851,448.09574468085106,51.638297872340424,Epithelial
626.5649350649351,448.04545454545456,51.798701298701296,Epithelial
520.3193277310925,444.7310924369748,52.04201680672269,Epithelial
557.2727272727273,442.3884297520661,52.32231404958678,Epithelial
184.75229357798165,442.848623853211,52.44954128440367,Stomal/Other
446.4009900990099,442.04455445544556,50.727722772277225,Stomal/Other
219.6078947368421,438.31052631578945,52.74473684210526,Endothelial cells
0.5283018867924528,439.92452830188677,52.43396226415094,Stomal/Other
63.40512820512821,434.9025641025641,52.15384615384615,CD8+ T cells
162.54494382022472,434.6123595505618,52.02247191011236,Stomal/Other
97.2,431.12,52.0,Stomal/Other
551.5126903553299,431.4568527918782,52.28426395939086,Epithelial
597.4701492537314,430.05970149253733,51.92537313432836,Epithelial
207.1902834008097,432.0769230769231,51.74089068825911,Stomal/Other
456.48754448398574,428.5409252669039,52.281138790035584,Epithelial
523.2537313432836,429.2910447761194,51.71641791044776,Epithelial
441.3492063492063,429.7936507936508,51.904761904761905,Stomal/Other
149.44444444444446,425.52777777777777,52.0,Stomal/Other
270.5852534562212,426.85714285714283,51.92626728110599,Endothelial cells
351.7709497206704,426.1340782122905,51.85474860335196,Stomal/Other
292.7956204379562,419.5,52.57299270072993,Endothelial cells
11.67741935483871,419.9483870967742,51.85806451612903,CD8- T cells
222.06944444444446,423.52777777777777,51.84722222222222,Stomal/Other
237.71875,414.125,52.0,Stomal/Other
208.23809523809524,415.4761904761905,51.857142857142854,Stomal/Other
383.10091743119267,410.7889908256881,52.26146788990825,Stomal/Other
106.22459893048128,413.4064171122995,51.8716577540107,Stomal/Other
270.424,409.456,52.152,Stomal/Other
305.29605263157896,405.7861842105263,52.45065789473684,Endothelial cells
348.4664804469274,407.9329608938547,53.26815642458101,Stomal/Other
187.86821705426357,405.06976744186045,51.89922480620155,Stomal/Other
559.0714285714286,399.0357142857143,52.0,Epithelial
587.2896551724137,401.64827586206894,51.57241379310345,Epithelial
537.8054054054054,401.28648648648647,51.983783783783785,Epithelial
642.58,400.1933333333333,52.39333333333333,Epithelial
216.76470588235293,398.9117647058824,52.0,Stomal/Other
474.8349514563107,398.0873786407767,51.44660194174757,Epithelial
178.22754491017963,398.1377245508982,51.880239520958085,Stomal/Other
203.07142857142858,397.7857142857143,52.48571428571429,Stomal/Other
635.195652173913,397.2608695652174,52.19565217391305,Epithelial
281.5482093663912,393.07988980716254,51.97520661157025,Epithelial
462.5769230769231,396.53846153846155,51.282051282051285,Epithelial
450.15723270440253,385.82389937106916,51.9937106918239,Epithelial
192.9561403508772,389.94736842105266,52.35964912280702,Stomal/Other
532.375,381.9583333333333,52.0,Epithelial
238.68354430379748,384.0506329113924,52.60126582278481,Epithelial
279.58947368421053,380.57894736842104,51.857894736842105,Epithelial
603.3690476190476,381.9404761904762,51.69047619047619,Epithelial
488.26190476190476,381.1190476190476,51.857142857142854,Epithelial
504.1287128712871,381.1188118811881,51.91089108910891,Epithelial
3.513888888888889,379.15972222222223,51.364583333333336,Stomal/Other
83.03045685279187,380.3248730964467,52.01015228426396,Stomal/Other
146.37704918032787,377.9672131147541,51.59016393442623,Endothelial cells
437.5649202733485,376.2915717539863,51.391799544419136,Epithelial
462.618320610687,375.7480916030534,51.94656488549618,Epithelial
43.77272727272727,376.6272727272727,52.0,Endothelial cells
55.75877192982456,376.469298245614,51.74561403508772,Stomal/Other
619.3144329896908,377.1185567010309,51.63917525773196,Epithelial
240.43529411764706,371.8411764705882,51.99411764705882,Epithelial
247.59,373.09,51.93,Epithelial
34.28476821192053,378.682119205298,51.45695364238411,CD8+ T cells
557.3058823529411,375.1764705882353,52.10588235294118,Epithelial
207.08235294117648,373.7647058823529,52.06470588235294,Epithelial
451.4623655913978,369.1774193548387,51.52150537634409,Epithelial
487.56410256410254,369.7606837606838,51.88034188034188,Epithelial
323.97202797202794,364.4125874125874,52.46153846153846,Epithelial
187.62946428571428,359.0044642857143,51.82142857142857,Epithelial
613.7174887892377,358.76233183856505,51.97982062780269,Stomal/Other
581.6235294117647,361.8941176470588,51.50588235294118,Epithelial
463.45454545454544,357.969696969697,51.63636363636363,Epithelial
238.88235294117646,353.7352941176471,52.26470588235294,Epithelial
476.24083769633506,357.27748691099475,52.09947643979058,Epithelial
1.3650793650793651,349.42857142857144,52.26984126984127,Stomal/Other
389.828025477707,349.4012738853503,52.0828025477707,CD8- T cells
152.17745803357315,353.2757793764988,51.563549160671464,Stomal/Other
517.0106382978723,347.8829787234043,51.659574468085104,Epithelial
373.57068062827227,349.14659685863876,52.13612565445026,Stomal/Other
583.8493150684932,344.47945205479454,51.73972602739726,Epithelial
618.2887323943662,344.65492957746477,52.401408450704224,Epithelial
250.74213836477986,343.32704402515725,52.276729559748425,Epithelial
344.7125748502994,343.89820359281435,52.0059880239521,Epithelial
356.75347222222223,344.25694444444446,52.208333333333336,Epithelial
556.4752475247525,342.0,51.89108910891089,Epithelial
144.44174757281553,343.25728155339806,51.771844660194176,Stomal/Other
279.7888888888889,340.09444444444443,51.105555555555554,Epithelial
22.298283261802574,340.9785407725322,50.927038626609445,Stomal/Other
328.0070921985816,340.07092198581563,52.638297872340424,Epithelial
165.53658536585365,332.0609756097561,52.3780487804878,Epithelial
291.74418604651163,333.69767441860466,52.06976744186046,Epithelial
418.6144578313253,335.7951807228916,52.33734939759036,Stomal/Other
78.04205607476635,330.4065420560748,51.73831775700935,Stomal/Other
334.52941176470586,331.3529411764706,52.35294117647059,Epithelial
188.77702702702703,330.5135135135135,51.722972972972975,Stomal/Other
468.74789915966386,330.4957983193277,52.04201680672269,Epithelial
68.66666666666667,327.4952380952381,52.21904761904762,Stomal/Other
627.2450980392157,328.5686274509804,51.71568627450981,Epithelial
539.030303030303,325.6515151515151,51.666666666666664,Epithelial
347.2857142857143,326.46082949308754,51.96774193548387,Epithelial
433.3037037037037,324.0888888888889,51.214814814814815,Stomal/Other
553.0714285714286,324.0238095238095,52.19047619047619,Epithelial
95.11650485436893,325.747572815534,51.81553398058252,Stomal/Other
260.1015625,324.4765625,51.9453125,Epithelial
130.1734693877551,322.7959183673469,51.714285714285715,Stomal/Other
373.15942028985506,322.1014492753623,51.68840579710145,Epithelial
579.4736842105264,321.89473684210526,51.73684210526316,Epithelial
215.94545454545454,318.85818181818183,52.24727272727273,Epithelial
499.5242718446602,317.49514563106794,52.00970873786408,Epithelial
448.59722222222223,318.6666666666667,52.333333333333336,Epithelial
298.4698795180723,315.7590361445783,52.16867469879518,Epithelial
537.2692307692307,316.4230769230769,52.0,Epithelial
32.51,314.115,52.365,Stomal/Other
139.4019138755981,311.89473684210526,52.38755980861244,Stomal/Other
343.25949367088606,310.34177215189874,52.164556962025316,Epithelial
85.58441558441558,309.8246753246753,52.11038961038961,Stomal/Other
4.956521739130435,311.95652173913044,51.5,Epithelial
283.05405405405406,310.71351351351353,51.71891891891892,Epithelial
504.80321285140565,306.8875502008032,52.6144578313253,Epithelial
213.35087719298247,309.5964912280702,51.54385964912281,Epithelial
178.66812227074234,307.3755458515284,52.56331877729258,Epithelial
304.11538461538464,308.1384615384615,52.04615384615385,Epithelial
393.1931818181818,306.78409090909093,51.75,Stomal/Other
165.66981132075472,304.14150943396226,52.0188679245283,Epithelial
350.3269230769231,302.7435897435897,51.51282051282051,Epithelial
359.9381443298969,303.45360824742266,51.329896907216494,Epithelial
573.3829787234042,303.67021276595744,52.351063829787236,Epithelial
384.7019230769231,301.125,51.47596153846154,Epithelial
518.2602739726027,300.42009132420094,51.64383561643836,Epithelial
533.3962264150944,301.0,51.62264150943396,Epithelial
612.5,301.2413793103448,52.077586206896555,Epithelial
208.73426573426573,302.1748251748252,52.38461538461539,Epithelial
576.1666666666666,298.19444444444446,51.98148148148148,Epithelial
261.3030303030303,297.6424242424242,52.10909090909091,Epithelial
495.8981818181818,297.8618181818182,52.93818181818182,Epithelial
530.551724137931,296.86206896551727,52.0,Epithelial
549.5903614457832,297.421686746988,52.433734939759034,Epithelial
18.554878048780488,299.0,52.03658536585366,Epithelial
6.98876404494382,295.8426966292135,52.19101123595506,Epithelial
389.3741496598639,291.078231292517,51.48299319727891,Epithelial
355.83809523809526,292.1142857142857,52.06666666666667,Epithelial
106.860103626943,288.72020725388603,52.35751295336787,Stomal/Other
258.4761904761905,290.07936507936506,52.06349206349206,Epithelial
604.421052631579,290.42105263157896,52.0,Epithelial
598.047619047619,287.61224489795916,51.93877551020408,Epithelial
468.6936936936937,283.2972972972973,51.648648648648646,Epithelial
160.776,279.944,52.948,Stomal/Other
393.48333333333335,278.46666666666664,52.53333333333333,Epithelial
107.45714285714286,280.0,52.0,Epithelial
76.16967509025271,282.42599277978337,52.061371841155236,Epithelial
580.1058823529412,278.61176470588236,52.36470588235294,Epithelial
446.64666666666665,275.68,52.04666666666667,Epithelial
616.7253886010362,269.9740932642487,51.979274611398964,Epithelial
85.5863309352518,272.5359712230216,51.55395683453237,Epithelial
144.57857142857142,271.26428571428573,52.4,Stomal/Other
475.0925925925926,268.8703703703704,52.175925925925924,Epithelial
249.73041474654377,266.70046082949307,51.3963133640553,Epithelial
301.6336996336996,268.2967032967033,52.05128205128205,Epithelial
74.48148148148148,269.5509259259259,51.75,Epithelial
260.96064814814815,265.474537037037,51.398148148148145,Epithelial
221.14529914529913,267.20512820512823,52.02564102564103,Epithelial
186.8904109589041,263.6575342465753,52.23287671232877,Epithelial
446.69428571428574,265.07714285714286,52.488571428571426,Epithelial
481.325,264.55,52.0,Epithelial
464.1409395973154,262.71140939597313,51.604026845637584,Epithelial
106.62121212121212,262.3787878787879,51.59090909090909,Epithelial
574.4754098360655,263.95081967213116,51.74863387978142,Epithelial
291.58522727272725,261.1931818181818,51.84659090909091,Epithelial
148.57868020304568,260.10659898477155,51.65989847715736,Stomal/Other
162.6081081081081,259.02702702702703,52.358108108108105,CD8- T cells
64.37254901960785,254.41176470588235,51.705882352941174,Epithelial
501.6666666666667,254.66666666666666,52.10344827586207,Epithelial
117.80717488789237,254.8251121076233,51.81614349775785,Epithelial
379.72477064220186,250.77064220183487,52.20183486238532,Epithelial
34.13235294117647,250.46691176470588,51.05882352941177,Epithelial
142.3452380952381,251.88690476190476,51.455357142857146,Epithelial
403.8686868686869,247.56060606060606,52.535353535353536,Stomal/Other
423.55882352941177,249.6764705882353,51.99579831932773,Stomal/Other
193.24,249.64,52.0,Stomal/Other
559.6470588235294,246.109243697479,51.59243697478992,Epithelial
649.1219512195122,247.5121951219512,52.01219512195122,Epithelial
90.95652173913044,245.52173913043478,51.608695652173914,Epithelial
311.5939393939394,245.43636363636364,51.915151515151514,Epithelial
378.9886363636364,240.51136363636363,52.02272727272727,Epithelial
394.2181818181818,241.12727272727273,52.07272727272727,Epithelial
242.5862831858407,239.4269911504425,52.16150442477876,Epithelial
131.30708661417322,236.16535433070865,52.07874015748032,Epithelial
320.6962457337884,238.77474402730377,50.822525597269625,Epithelial
386.7211895910781,238.271375464684,52.048327137546465,Epithelial
418.25531914893617,235.14893617021278,52.07801418439716,Stomal/Other
520.0648148148148,234.80555555555554,51.861111111111114,Epithelial
202.8740157480315,236.45669291338584,52.14173228346457,Stomal/Other
48.758823529411764,234.53529411764706,51.98235294117647,Epithelial
78.77327935222672,230.40485829959513,51.935222672064775,Epithelial
174.04854368932038,228.54368932038835,51.94174757281554,Stomal/Other
